Technology,End use,CDIV,TRE,FRCC,MISW,MISC,MISE,MISS,ISNE,NYCW,NYUP,PJME,PJMW,PJMC,PJMD,SRCA,SRSE,SRCE,SPPS,SPPC,SPPN,SRSG,CANO,CASO,NWPP,RMRG,BASN,AK_HI
all,drying,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020958894323272,0.2816273294045589,0.3501471000652611,0.3661296810978526,0.0,0.0,0.0
all,clothes washing,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,clothes washing,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1962344066349245,0.2038897152418624,0.5113979696211812,0.0884779085020318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,clothes washing,3,0.0,0.0,0.1359987604668313,0.1779854847219382,0.195699146097663,0.0,0.0,0.0,0.0,0.0,0.3261423176716101,0.1641742910419571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,clothes washing,4,0.0,0.0,0.3733871796764211,0.166522462847473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261153006732001,0.1942145383808404,0.0,0.0,0.0,0.0,0.0047228123632644,0.0,0.0
all,clothes washing,5,0.0,0.2970249196968432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0842811789144646,0.0777672008831386,0.0,0.1297701551351349,0.2344558091601187,0.173941850503962,0.0027588857063379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,clothes washing,6,0.0,0.0,0.0,0.0,0.0,0.0745393955785218,0.0,0.0,0.0,0.0,0.0233679227276713,0.0,0.0,0.0,0.2617278091508489,0.6403648725429579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,clothes washing,7,0.5852825639302145,0.0,0.0,0.0,0.0,0.1954574890489866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200759945697642,0.0,0.0,0.0185000013231568,0.0,0.0,0.0,0.0,0.0,0.0
all,clothes washing,8,0.0,0.0,0.0004077667245932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104495924613328,0.0,0.0014534861622339,0.3667197280338862,0.0,0.0,0.0605486454147528,0.25591238944915,0.3045083917540507,0.0
all,clothes washing,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026725761023432,0.3180854767979189,0.4129143211172418,0.2663276259824959,0.0,0.0,0.0
all,dishwasher,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
