Technology,End use,CDIV,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,AK,HI
resistance heat,heating,7,0.0,0.0717778628226389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1460645490496236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0749245226857167,0.0,0.0,0.0,0.0,0.0,0.0,0.7072330654420207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resistance heat,heating,8,0.0,0.0,0.3928529856826911,0.0,0.2189500640204865,0.0,0.0,0.0,0.0,0.0,0.0,0.0976603422186008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0480735653590967,0.0,0.0,0.0,0.0,0.0,0.0469095565126295,0.1143056687230823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566872308229542,0.0,0.0,0.0,0.0,0.0,0.0245605866604586,0.0,0.0
resistance heat,heating,9,0.0,0.0,0.0,0.5632420982217515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1483360276492558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2884218741289927,0.0,0.0,0.0,0.0,0.0
all,heating,1,0.0,0.0,0.0,0.0,0.0,0.2895027624309392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5193370165745856,0.0,0.056353591160221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061049723756906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0552486187845303,0.0,0.0,0.0,0.0,0.0,0.0,0.0185082872928176,0.0,0.0,0.0,0.0,0.0,0.0
all,heating,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1706929994709927,0.0,0.0,0.3517016399224122,0.0,0.0,0.0,0.477605360606595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,heating,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2348904558045832,0.2192772601359859,0.0,0.0,0.0,0.0,0.0,0.0,0.1129438428607403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3253588516746411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1075295895240493,0.0,0.0,0.0,0.0
all,heating,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1229698375870069,0.0,0.0,0.0,0.1191647331786543,0.0,0.0,0.0,0.0,0.0,0.0,0.1622273781902552,0.3974941995359629,0.0,0.0,0.0,0.0545707656612529,0.0983758700696055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451972157772621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,heating,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0071022174989307,0.0078927928044686,0.4339351209839422,0.1271011806788579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0552495496312808,0.0,0.0,0.0,0.0,0.0,0.0,0.1560414209619098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0867559195946033,0.0,0.0,0.0,0.0,0.1045114633419303,0.0,0.0,0.0,0.021410334504076,0.0,0.0,0.0
all,heating,6,0.2896084194557694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2044183180051199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1477197307291173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3582535318099933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,heating,7,0.0,0.0756858540157439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1421659649031043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0745351361246959,0.0,0.0,0.0,0.0,0.0,0.0,0.7076130449564558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,heating,8,0.0,0.0,0.4980105158448202,0.0,0.1561034531760693,0.0,0.0,0.0,0.0,0.0,0.0,0.07190564160864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352422907488986,0.0,0.0,0.0,0.0,0.0,0.0546397612619013,0.1254085547818672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408554781867273,0.0,0.0,0.0,0.0,0.0,0.0178343043910757,0.0,0.0
all,heating,9,0.0,0.0,0.0,0.5617379287920663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1512355714517964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2870264997561372,0.0,0.0,0.0,0.0,0.0
