Technology,End use,CDIV,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,AK,HI
comm_GSHP-cool,cooling,7,0.0,0.0388946160258653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0721632769972208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0469765999887963,0.0,0.0,0.0,0.0,0.0,0.0,0.8419655069881176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
comm_GSHP-cool,cooling,8,0.0,0.0,0.8417263635228752,0.0,0.0965829183229079,0.0,0.0,0.0,0.0,0.0,0.0,0.0153158079240695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055987827691633,0.0,0.0,0.0,0.0,0.0,0.0371931644546852,0.0035829630062985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
comm_GSHP-cool,cooling,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4900757829932951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5099242170067049,0.0,0.0,0.0,,
electric_res-heat,heating,1,0.0,0.0,0.0,0.0,0.0,0.2465852025759481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484602715537598,0.0,0.0921724709825715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765556884785239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0795291308870936,0.0,0.0,0.0,0.0,0.0,0.0,0.0205547915382645,0.0,0.0,0.0,0.0,,
electric_res-heat,heating,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1401784581933874,0.0,0.0,0.3995019992315605,0.0,0.0,0.0,0.460319542575052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
electric_res-heat,heating,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2379764323136833,0.1800112480752658,0.0,0.0,0.0,0.0,0.0,0.0,0.1416990008755003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3051062161487116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1352071025868388,0.0,0.0,,
electric_res-heat,heating,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1477504462543571,0.0,0.0,0.0,0.1169934907041329,0.0,0.0,0.0,0.0,0.0,0.0,0.2435612760367102,0.2804887623055399,0.0,0.0,0.0,0.0829042366150276,0.0947832484354048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335185396488273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
electric_res-heat,heating,5,0.0,0.0,0.0,0.0,0.0,0.0,0.017237447655314,0.0161871808356297,0.1322071366594986,0.1224337827937837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1418499362915994,0.0,0.0,0.0,0.0,0.0,0.0,0.2243941690293523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0957934407828816,0.0,0.0,0.0,0.0,0.2031965466688299,0.0,0.0,0.0,0.0467003592831104,0.0,,
electric_res-heat,heating,6,0.1862862109785325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2674426477939225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869711740876524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4592999671398924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
electric_res-heat,heating,7,0.0,0.1006400517712795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0779256742480983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1606659194124313,0.0,0.0,0.0,0.0,0.0,0.0,0.6607683545681908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
